AR	2015-11-18 12:36:05 -0500	1447868165212	on_foot:100;;walking:85;;running:15
AR	2015-11-18 12:36:09 -0500	1447868169040	on_foot:100;;walking:100
AR	2015-11-18 12:36:12 -0500	1447868172851	on_foot:100;;walking:100
AR	2015-11-18 12:36:16 -0500	1447868176683	on_foot:100;;walking:69;;running:31
AR	2015-11-18 12:36:20 -0500	1447868180578	on_foot:92;;walking:92;;unknown:8
AR	2015-11-18 12:36:34 -0500	1447868194759	on_foot:46;;unknown:46;;walking:43;;in_vehicle:4;;on_bicycle:4;;running:4
AR	2015-11-18 12:36:38 -0500	1447868198599	on_foot:100;;walking:92;;running:8
AR	2015-11-18 12:36:42 -0500	1447868202417	on_foot:100;;walking:92;;running:8
AR	2015-11-18 12:36:46 -0500	1447868206230	on_foot:100;;walking:100
AR	2015-11-18 12:36:50 -0500	1447868210046	on_foot:77;;walking:69;;unknown:23;;running:8
